2025-01-03 18:56:09,791, Iteration, Mode, loss, accuracy
2025-01-03 18:59:27,599, 309, train, 1.629818, 0.453606
2025-01-03 18:59:28,191, 310, train, 1.562430, 0.467448
2025-01-03 18:59:28,266, 311, train, 1.944197, 0.312500
2025-01-03 18:59:28,727, 312, train, 1.500568, 0.507812
2025-01-03 18:59:29,263, 313, train, 1.778088, 0.315905
2025-01-03 18:59:29,944, 314, train, 1.489045, 0.552455
2025-01-03 18:59:30,697, 315, train, 1.743466, 0.388146
2025-01-03 18:59:31,382, 316, train, 1.749454, 0.322641
2025-01-03 18:59:31,746, 317, train, 1.603562, 0.468750
2025-01-03 18:59:32,255, 318, train, 1.634911, 0.453125
2025-01-03 18:59:32,957, 319, train, 1.558529, 0.467473
2025-01-03 18:59:33,056, 320, train, 1.404869, 0.617188
2025-01-03 18:59:33,734, 321, train, 1.706398, 0.379464
2025-01-03 18:59:34,438, 322, train, 1.481360, 0.460562
2025-01-03 18:59:35,092, 323, train, 1.542758, 0.498884
2025-01-03 18:59:35,723, 324, train, 1.459624, 0.484804
2025-01-03 18:59:37,132, 324, eval, 1.909113, 0.296875
2025-01-03 18:59:37,497, 325, train, 1.697177, 0.425781
2025-01-03 18:59:38,187, 326, train, 1.647865, 0.405134
2025-01-03 18:59:39,035, 327, train, 1.586980, 0.451589
2025-01-03 18:59:39,379, 328, train, 1.516988, 0.493089
2025-01-03 18:59:39,769, 329, train, 1.810328, 0.373047
2025-01-03 18:59:40,304, 330, train, 1.614246, 0.435497
2025-01-03 18:59:40,670, 331, train, 1.434078, 0.558594
2025-01-03 18:59:40,940, 332, train, 1.492050, 0.459135
2025-01-03 18:59:41,692, 333, train, 1.647781, 0.445312
2025-01-03 18:59:41,828, 334, train, 1.292812, 0.576923
2025-01-03 18:59:42,680, 335, train, 1.714473, 0.359375
2025-01-03 18:59:43,531, 336, train, 1.621262, 0.420139
2025-01-03 18:59:44,067, 337, train, 1.776516, 0.347656
2025-01-03 18:59:44,602, 338, train, 1.470859, 0.529147
2025-01-03 18:59:45,235, 339, train, 1.710234, 0.342119
2025-01-03 18:59:45,526, 340, train, 1.609253, 0.523438
2025-01-03 18:59:45,795, 341, train, 1.399713, 0.588542
2025-01-03 18:59:46,285, 342, train, 1.685421, 0.448438
2025-01-03 18:59:47,143, 343, train, 1.616181, 0.433233
2025-01-03 18:59:47,700, 344, train, 1.493799, 0.485677
2025-01-03 18:59:48,187, 345, train, 1.547625, 0.342187
2025-01-03 18:59:48,699, 346, train, 1.563296, 0.500401
2025-01-03 18:59:49,280, 347, train, 1.440875, 0.497396
2025-01-03 18:59:49,719, 348, train, 1.713012, 0.394351
2025-01-03 18:59:49,817, 349, train, 1.811033, 0.351562
2025-01-03 18:59:51,225, 349, eval, 1.783798, 0.326660
2025-01-03 18:59:52,076, 350, train, 1.421810, 0.495192
2025-01-03 18:59:52,658, 351, train, 1.398469, 0.555990
2025-01-03 18:59:53,409, 352, train, 1.614612, 0.376953
2025-01-03 18:59:54,137, 353, train, 1.328602, 0.565054
2025-01-03 18:59:54,651, 354, train, 1.646290, 0.375000
2025-01-03 18:59:54,943, 355, train, 1.311942, 0.585938
2025-01-03 18:59:55,428, 356, train, 1.457495, 0.540625
2025-01-03 18:59:55,918, 357, train, 1.823621, 0.237500
2025-01-03 18:59:56,476, 358, train, 1.772970, 0.313301
2025-01-03 18:59:56,989, 359, train, 1.477902, 0.549479
2025-01-03 18:59:57,450, 360, train, 1.748006, 0.320673
2025-01-03 18:59:57,936, 361, train, 1.562128, 0.492188
2025-01-03 18:59:58,469, 362, train, 1.421224, 0.534255
2025-01-03 18:59:58,982, 363, train, 1.649088, 0.354968
2025-01-03 18:59:59,446, 364, train, 1.601179, 0.476562
2025-01-03 19:00:00,198, 365, train, 1.625447, 0.403320
2025-01-03 19:00:00,733, 366, train, 1.443981, 0.522135
2025-01-03 19:00:01,304, 367, train, 1.356073, 0.554688
2025-01-03 19:00:01,766, 368, train, 1.739773, 0.359375
2025-01-03 19:00:02,111, 369, train, 1.763071, 0.408654
2025-01-03 19:00:03,064, 370, train, 1.523521, 0.490625
2025-01-03 19:00:03,834, 371, train, 1.394574, 0.583801
2025-01-03 19:00:04,517, 372, train, 1.758111, 0.299107
2025-01-03 19:00:04,908, 373, train, 1.549388, 0.517578
2025-01-03 19:00:05,347, 374, train, 1.533016, 0.421274
2025-01-03 19:00:06,753, 374, eval, 1.784167, 0.332812
